prog_id,event_id,prog_name,is_race,prog_date,prog_gender,results,team,race_title,race_venue,race_country
4346,5134,Elite Women,True,1991-09-15,female,True,False,1991 Paris ITU Triathlon World Cup,Paris,France
4350,5136,Elite Women,True,1991-09-21,female,True,False,1991 Las Vegas ITU Triathlon World Cup,Las Vegas,United States
2799,4903,Elite Women,True,1991-10-13,female,True,False,1991 Gold Coast ITU Triathlon World Championships,"Gold Coast, Queenslend",Australia
3382,4903,Junior Women,True,1991-10-13,female,True,False,1991 Gold Coast ITU Triathlon World Championships,"Gold Coast, Queenslend",Australia
409869,185201,20-24 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409871,185201,25-29 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409873,185201,30-34 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409875,185201,35-39 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409877,185201,40-44 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409879,185201,45-49 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409881,185201,50-54 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409883,185201,55-59 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409885,185201,60-64 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
409887,185201,65-69 Female AG,True,1991-10-13,female,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold Coast, Queensland",Australia
4352,5137,Elite Women,True,1991-11-16,female,True,False,1991 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico
323430,122760,Elite Women,True,1992-01-01,female,True,False,1992 AUT Triathlon National Championships,,Austria
323457,122777,Elite Women,True,1992-01-01,female,True,False,1992 BEL Triathlon National Championships,,Belgium
323478,122795,Elite Women,True,1992-01-01,female,True,False,1992 DEN Triathlon National Championships,,Denmark
323526,122824,Elite Women,True,1992-01-01,female,True,False,1992 EST Triathlon National Championships,,Estonia
323535,122831,Elite Women,True,1992-01-01,female,True,False,1992 FIN Triathlon National Championships,,Finland
323542,122841,Elite Women,True,1992-01-01,female,True,False,1992 FRA Sprint Triathlon National Championships,,France
323545,122842,Elite Women,True,1992-01-01,female,True,False,1992 FRA Triathlon National Championships,,France
323574,122879,Elite Women,True,1992-01-01,female,True,False,1992 GER Triathlon National Championships,,Germany
323592,122883,Elite Women,True,1992-01-01,female,True,False,1992 GBR Triathlon National Championships,,Great Britain
323595,122884,Elite Women,True,1992-01-01,female,True,False,1992 GBR Sprint Distance Triathlon National Championships,,Great Britain
323606,122890,Elite Women,True,1992-01-01,female,True,False,1992 HUN Sprint Distance Triathlon National Championships,,Hungary
323609,122891,Elite Women,True,1992-01-01,female,True,False,1992 HUN Triathlon National Championships,,Hungary
323627,122909,Elite Women,True,1992-01-01,female,True,False,1992 IRL Triathlon National Championships,,Ireland
323636,122924,Elite Women,True,1992-01-01,female,True,False,1992 ITA Sprint Distance Triathlon National Championships,,Italy
323639,122925,Elite Women,True,1992-01-01,female,True,False,1992 ITA Triathlon National Championships,,Italy
323647,122927,Elite Women,True,1992-01-01,female,True,False,1992 LAT Triathlon National Championships,,Latvia
323656,122930,Elite Women,True,1992-01-01,female,True,False,1992 LIE Sprint Distance Triathlon National Championships,,Liechtenstein
323689,122952,Elite Women,True,1992-01-01,female,True,False,1992 LUX Triathlon National Championships,,Luxembourg
323697,122962,Elite Women,True,1992-01-01,female,True,False,1992 MLT Triathlon National Championships,,Malta
323708,122969,Elite Women,True,1992-01-01,female,True,False,1992 NED Triathlon National Championships,,Netherlands
323727,122983,Elite Women,True,1992-01-01,female,True,False,1992 NOR Triathlon National Championships,,Norway
323730,122985,Elite Women,True,1992-01-01,female,True,False,1992 POL Triathlon National Championships,,Poland
323739,122988,Elite Women,True,1992-01-01,female,True,False,1992 SLO Sprint Distance Triathlon National Championships,,Slovenia
323785,123013,Elite Women,True,1992-01-01,female,True,False,1992 ESP Triathlon National Championships,,Spain
323791,123016,Elite Women,True,1992-01-01,female,True,False,1992 SWE Triathlon National Championships,,Sweden
323800,123019,Elite Women,True,1992-01-01,female,True,False,1992 SUI Triathlon National Championships,,Switzerland
4360,4965,Elite Women,True,1992-05-10,female,True,False,1992 San Andres ITU Triathlon World Cup,San Andreas,Colombia
321115,121886,Elite Women,True,1992-05-17,female,True,False,1992 Geel ETU Triathlon European Cup,Geel,Belgium
321142,121900,Elite Women,True,1992-05-24,female,True,False,1992 Pau ETU Triathlon European Cup,Pau,France
321211,121924,Elite Women,True,1992-05-30,female,True,False,1992 Milan ETU European Cup,Milano,Italy
321257,121961,Elite Women,True,1992-06-07,female,True,False,1992 Lago d'Orta ETU Triathlon European Cup,Lago d'Orta,Italy
321289,121996,Elite Women,True,1992-06-21,female,True,False,1992 Kassel ETU Triathlon European Cup,Kassel,Germany
4362,4608,Elite Women,True,1992-06-28,female,True,False,1992 Sater ITU Triathlon World Cup,Sater,Sweden
321297,122009,Elite Women,True,1992-06-28,female,True,False,1992 Parco del Delta ETU Triathlon European Cup,Parco del Delta,Italy
4364,5138,Elite Women,True,1992-07-04,female,True,False,1992 Portaferry ITU Triathlon World Cup,Portaferry,Ireland
3523,5057,Elite Women,True,1992-07-05,female,True,False,1992 Lommel ETU Triathlon European Championships,Lommel,Belgium
4366,5139,Elite Women,True,1992-07-12,female,True,False,1992 Moscow ITU Triathlon World Cup,Moscow,Russia
321334,122027,Elite Women,True,1992-07-18,female,True,False,1992 Ironbridge ETU Triathlon European Cup,Ironbridge,Great Britain
323300,122650,Junior Women,True,1992-07-18,female,True,False,1992 Stein ETU Triathlon Youth and Junior European Championships,Stein,Netherlands
7256,50449,Elite Women,True,1992-08-04,female,True,False,1992 Kelowna PATCO Triathlon Pan-American Cup,Kelowna,Canada
4429,5147,Elite Women,True,1992-08-15,female,True,False,1992 Embrun ITU Triathlon World Cup,Embrun,France
321437,122058,Elite Women,True,1992-08-16,female,True,False,1992 Echternach ETU Triathlon European Cup,Echternach,Luxembourg
321460,122061,Elite Women,True,1992-08-22,female,True,False,1992 Northeim ETU Triathlon European Cup,Northeim,Germany
8571,61125,Elite Women,True,1992-08-23,female,True,False,1992 Darmstadt FISU World University Triathlon Championships,Darmstadt,Germany
321485,122085,Elite Women,True,1992-08-29,female,True,False,1992 Venice ETU Triathlon European Cup,Venezia,Italy
4431,5148,Elite Women,True,1992-08-30,female,True,False,1992 Beijing ITU Triathlon World Cup,Beijing,China
321622,122132,Elite Women,True,1992-09-06,female,True,False,1992 Geneva ETU Triathlon European Cup,Geneva,Switzerland
2794,4900,Elite Women,True,1992-09-12,female,True,False,1992 Huntsville ITU Triathlon World Championships,"Muskoka, Huntsville",Canada
3380,4900,Junior Women,True,1992-09-12,female,True,False,1992 Huntsville ITU Triathlon World Championships,"Muskoka, Huntsville",Canada
404344,185200,20-24 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404345,185200,25-29 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404346,185200,30-34 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404347,185200,35-39 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404348,185200,40-44 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404349,185200,45-49 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404350,185200,50-54 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404351,185200,55-59 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404352,185200,60-64 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
404353,185200,65-69 Female AG,True,1992-09-12,female,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, Huntsville",Canada
321649,122141,Elite Women,True,1992-09-20,female,True,False,1992 Gerardmer ETU Triathlon European Cup,Gerardmer,France
4433,5149,Elite Women,True,1992-09-26,female,True,False,1992 Las Vegas ITU Triathlon World Cup,Las Vegas,United States
321795,122156,Elite Women,True,1992-09-26,female,True,False,1992 Aguilas ETU Triathlon European Cup,Aguilas,Spain
321798,122157,Elite Women,True,1992-10-04,female,True,False,1992 Palafrugell ETU Triathlon European Cup,Palafrugell,Spain
321801,122158,Elite Women,True,1992-10-22,female,True,False,1992 Alanya ETU Triathlon European Cup,Alanya,Türkiye
4435,5150,Elite Women,True,1992-10-25,female,True,False,1992 Monte Carlo ITU Triathlon World Cup,Monte Carlo,Monaco
4437,5151,Elite Women,True,1992-10-31,female,True,False,1992 Salvador ITU Triathlon World Cup,Salvador,Brazil
4439,5152,Elite Women,True,1992-11-08,female,True,False,1992 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico
321804,122159,Elite Women,True,1992-12-05,female,True,False,1992 Eilat ETU Triathlon European Cup,Eilat,Israel
387456,141670,Elite Women,True,1993-03-20,female,True,False,1993 Gordon Bay ATU Triathlon African Championships,Gordon Bay,South Africa
4456,5158,Elite Women,True,1993-05-23,female,True,False,1993 Amakusa ITU Triathlon World Cup,Amakusa,Japan
4452,5159,Elite Women,True,1993-06-06,female,True,False,1993 Orange County ITU Triathlon World Cup,Orange County,United States
4458,5160,Elite Women,True,1993-06-21,female,True,False,1993 Los Cabos ITU Triathlon World Cup,Los Cabos,Mexico
3521,5056,Elite Women,True,1993-07-04,female,True,False,1993 Echternach ETU Triathlon European Championships,Echternach,Luxembourg
392798,146768,Junior Women,True,1993-07-18,female,True,False,1993 Banyoles ETU Triathlon Youth and Junior European Championships,Banyoles,Spain
350679,141151,Elite Women,True,1993-08-01,female,True,False,1993 The Hague World Games,the hague,Netherlands
4460,5161,Elite Women,True,1993-08-14,female,True,False,1993 Embrun ITU Triathlon World Cup,Embrun,France
2792,4899,Elite Women,True,1993-08-22,female,True,False,1993 Manchester ITU Triathlon World Championships,Manchester,Great Britain
3378,4899,Junior Women,True,1993-08-22,female,True,False,1993 Manchester ITU Triathlon World Championships,Manchester,Great Britain
417633,185199,20-24 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417710,185199,25-29 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417712,185199,30-34 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417714,185199,35-39 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417716,185199,40-44 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417718,185199,45-49 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417720,185199,50-54 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417722,185199,55-59 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
417724,185199,60-64 Female AG,True,1993-08-22,female,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great Britain
4448,5162,Elite Women,True,1993-09-06,female,True,False,1993 Whistler ITU Triathlon World Cup,Whistler,Canada
4462,5163,Elite Women,True,1993-09-18,female,True,False,1993 Ilheus-Bahia ITU Triathlon World Cup,Ilheus-Bahia,Brazil
4454,5164,Elite Women,True,1993-09-25,female,True,False,1993 Maui ITU Triathlon World Cup,Maui,United States
4450,5165,Elite Women,True,1993-10-03,female,True,False,1993 San Sebastian ITU Triathlon World Cup,San Sebastien,Spain
585506,122173,Elite Women,True,1993-10-22,female,True,False,1993 Alanya ETU Triathlon European Cup,Alanya,Türkiye
350642,5182,Elite Women,True,1993-10-24,female,True,False,1993 St. Thomas ITU Triathlon World Cup,St. Thomas,Virgin Islands
411032,141683,Elite Women,True,1994-04-24,female,True,False,1994 Paipa PATCO Triathlon Latin American Championships,Paipa,Colombia
4484,5172,Elite Women,True,1994-05-29,female,True,False,1994 Amakusa ITU Triathlon World Cup,Amakusa,Japan
4485,5173,Elite Women,True,1994-06-12,female,True,False,1994 Osaka ITU Triathlon World Cup,Osaka,Japan
4487,5174,Elite Women,True,1994-06-19,female,True,False,1994 Sion ITU Triathlon World Cup,Nendaz,Switzerland
3519,5055,Elite Women,True,1994-07-02,female,True,False,1994 Eichstatt ETU Triathlon European Championships,Eichstatt,Germany
4489,5175,Elite Women,True,1994-06-26,female,True,False,1994 Whistler ITU Triathlon World Cup,Whistler,Canada
352389,141956,Elite Women,True,1994-07-23,female,True,False,1994 Saint Petersburg Goodwil Games,Saint Petersburg,Russia
382964,144690,Junior Women,True,1994-07-23,female,True,False,1994 Kaposvar ETU Triathlon Youth and Junior European Championships,Kaposvar,Hungary
4491,5176,Elite Women,True,1994-08-07,female,True,False,1994 Cleveland ITU Triathlon World Cup,Cleveland,United States
4493,5177,Elite Women,True,1994-08-07,female,True,False,1994 Wilkes-Barre ITU Triathlon World Cup,Wilkes-Barre,United States
4495,5178,Elite Women,True,1994-09-20,female,True,False,1994 Ilheus-Bahia ITU Triathlon World Cup,Ilheus-Bahia,Brazil
4497,5179,Elite Women,True,1994-09-26,female,True,False,1994 Gerardmer ITU Triathlon World Cup,Gerardmer,France
8569,61100,Elite Women,True,1994-09-25,female,True,False,1994 Nantes FISU World University Triathlon Championships,Nantes,France
4499,5180,Elite Women,True,1994-10-02,female,True,False,1994 San Sebastian ITU Triathlon World Cup,San Sebastian,Spain
4501,5181,Elite Women,True,1994-10-30,female,True,False,1994 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico
2786,4897,Elite Women,True,1994-11-27,female,True,False,1994 Wellington ITU Triathlon World Championships,Wellington,New Zealand
3376,4897,Junior Women,True,1994-11-27,female,True,False,1994 Wellington ITU Triathlon World Championships,Wellington,New Zealand
422608,185198,20-24 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422610,185198,25-29 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422612,185198,30-34 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422614,185198,35-39 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422616,185198,40-44 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422618,185198,45-49 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422620,185198,50-54 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422622,185198,55-59 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422624,185198,60-64 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422626,185198,65-69 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
422632,185198,70-74 Female AG,True,1994-11-27,female,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New Zealand
350646,141144,Elite Women,True,1994-12-04,female,True,False,1994 Mar Del Plata PATCO Triathlon Panamerican Championships,Mar del Plata,Argentina
2675,4840,Elite Women,True,1995-03-26,female,True,False,1995 Mar del Plata Pan-American Games,Buenos Aires,Argentina
3316,4953,Elite Women,True,1995-06-04,female,True,False,1995 Gerardmer ITU Triathlon World Cup,Gerardmer,France
3314,4952,Elite Women,True,1995-06-17,female,True,False,1995 Derry ITU Triathlon World Cup,Derry,Great Britain
3312,4951,Elite Women,True,1995-06-25,female,True,False,1995 San Sebastian  ITU Triathlon World Cup,San Sebastian ,Spain
3310,4950,Elite Women,True,1995-07-09,female,True,False,1995 Gamagori ITU Triathlon World Cup,Gamagori,Japan
3510,5038,Elite Women,True,1995-07-30,female,True,False,1995 Stockholm ETU Triathlon European Championships,Stockholm,Sweden
3512,5038,Junior Women,True,1995-07-30,female,True,False,1995 Stockholm ETU Triathlon European Championships,Stockholm,Sweden
3308,4949,Elite Women,True,1995-08-06,female,True,False,1995 Drummondville ITU Triathlon World Cup,Drummondville,Canada
3306,4948,Elite Women,True,1995-08-13,female,True,False,1995 Cleveland ITU Triathlon World Cup,Cleveland,United States
3304,4947,Elite Women,True,1995-09-16,female,True,False,1995 Ilheus-Bahia ITU Triathlon World Cup,Ilheus-Bahia,Brazil
3302,4946,Elite Women,True,1995-09-24,female,True,False,1995 Southampton ITU Triathlon World Cup,Southampton,Bermuda
3300,4945,Elite Women,True,1995-10-08,female,True,False,1995 Auckland ITU Triathlon World Cup,Auckland,New Zealand
3298,4944,Elite Women,True,1995-10-15,female,True,False,1995 Sydney ITU Triathlon World Cup,Sydney,Australia
2784,4896,Elite Women,True,1995-11-12,female,True,False,1995 Cancun ITU Triathlon World Championships,Cancun,Mexico
405842,185197,20-24 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405843,185197,25-29 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405844,185197,30-34 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405845,185197,35-39 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405846,185197,40-44 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405847,185197,45-49 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405848,185197,50-54 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405849,185197,55-59 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405850,185197,60-64 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405851,185197,65-69 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
405852,185197,70-74 Female AG,True,1995-11-12,female,True,False,1995 Cancun ITU Age-Group Triathlon World Championships,Cancun,Mexico
3266,4943,Elite Women,True,1996-05-12,female,True,False,1996 Ishigaki ITU Triathlon World Cup,Ishigaki,Japan
3264,4942,Elite Women,True,1996-05-19,female,True,False,1996 Gamagori ITU Triathlon World Cup,Gamagori,Japan
3262,4941,Elite Women,True,1996-06-10,female,True,False,1996 Paris ITU Triathlon World Cup,Paris,France
3260,4819,Elite Women,True,1996-06-23,female,True,False,1996 Drummondville ITU Triathlon World Cup,Drummondville,Canada
3258,4940,Elite Women,True,1996-06-30,female,True,False,1996 Bermuda ITU Triathlon World Cup,Hamilton,Bermuda
3505,5035,Elite Women,True,1996-07-07,female,True,False,1996 Szombathely ETU Triathlon European Championships,Szombathely,Hungary
2774,4892,Elite Women,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon World Championships,Cleveland,United States
389421,184784,20-24 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389423,184784,25-29 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389425,184784,30-34 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389427,184784,35-39 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389429,184784,40-44 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389431,184784,45-49 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389433,184784,50-54 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389435,184784,55-59 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389437,184784,60-64 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
389439,184784,65-69 Female AG,True,1996-08-25,female,True,False,1996 Cleveland ITU Triathlon Age-Group Championships,Cleveland,United States
350665,141148,Elite Women,True,1996-09-14,female,True,False,1996 Vitoria PATCO Triathlon Panamerican Championships,Vitoria,Brazil
3256,4939,Elite Women,True,1996-09-21,female,True,False,1996 Ilheus-Bahia ITU Triathlon World Cup,Ilheus,Brazil
